,Material ID,Material Desc,Time Interval,UOM,Min Total Quantity (BOX),Max Total Quantity (BOX),Average Total Quantity (BOX)
3221,62399,SEDAAP MIE BAKED KUAH SOTO 76GR,15:00-17:00,PCS,0.08,0.5,0.26
3220,62399,SEDAAP MIE BAKED KUAH SOTO 76GR,13:00-15:00,PCS,0.08,0.25,0.15
3219,62399,SEDAAP MIE BAKED KUAH SOTO 76GR,09:00-11:00,PCS,0.04,0.42,0.15
3222,62399,SEDAAP MIE BAKED KUAH SOTO 76GR,17:00-19:00,PCS,0.12,0.12,0.12
3218,62399,SEDAAP MIE BAKED KUAH SOTO 76GR,07:00-09:00,PCS,0.04,0.08,0.06
3224,62400,ROYALE LAVENDER VANILLA PCH 680ML,15:00-17:00,PCS,0.08,0.5,0.26
3223,62400,ROYALE LAVENDER VANILLA PCH 680ML,07:00-09:00,PCS,0.25,0.25,0.25
3227,62412,WPC PORSELEN BIRU BTL 180ML,13:00-15:00,PCS,0.5,1.5,1.08
3229,62412,WPC PORSELEN BIRU BTL 180ML,17:00-19:00,PCS,1,1,1
3228,62412,WPC PORSELEN BIRU BTL 180ML,15:00-17:00,PCS,0.42,1.42,0.78
3225,62412,WPC PORSELEN BIRU BTL 180ML,09:00-11:00,PCS,0.5,0.5,0.5
3226,62412,WPC PORSELEN BIRU BTL 180ML,11:00-13:00,PCS,0.08,0.5,0.33
3235,62413,K NAT WHT BODY WASH JEJU LEMON PCH 400ML,17:00-19:00,PCS,0.17,0.5,0.33
3231,62413,K NAT WHT BODY WASH JEJU LEMON PCH 400ML,09:00-11:00,PCS,0.08,0.5,0.29
3234,62413,K NAT WHT BODY WASH JEJU LEMON PCH 400ML,15:00-17:00,PCS,0.08,0.5,0.19
3236,62413,K NAT WHT BODY WASH JEJU LEMON PCH 400ML,19:00-21:00,PCS,0.17,0.17,0.17
3230,62413,K NAT WHT BODY WASH JEJU LEMON PCH 400ML,07:00-09:00,PCS,0.08,0.25,0.17
3233,62413,K NAT WHT BODY WASH JEJU LEMON PCH 400ML,13:00-15:00,PCS,0.08,0.17,0.12
3232,62413,K NAT WHT BODY WASH JEJU LEMON PCH 400ML,11:00-13:00,PCS,0.08,0.08,0.08
3239,62432,SOKLIN LIQUID DET WB PCH 525ML,15:00-17:00,PCS,0.5,0.5,0.5
3237,62432,SOKLIN LIQUID DET WB PCH 525ML,09:00-11:00,PCS,0.33,0.33,0.33
3238,62432,SOKLIN LIQUID DET WB PCH 525ML,13:00-15:00,PCS,0.17,0.5,0.29
3240,62432,SOKLIN LIQUID DET WB PCH 525ML,17:00-19:00,PCS,0.17,0.17,0.17
3241,62433,SOKLIN LIQUID DET KOREAN CAM PCH 525ML,07:00-09:00,PCS,0.67,0.67,0.67
3243,62433,SOKLIN LIQUID DET KOREAN CAM PCH 525ML,11:00-13:00,PCS,0.5,0.5,0.5
3245,62433,SOKLIN LIQUID DET KOREAN CAM PCH 525ML,15:00-17:00,PCS,0.5,0.5,0.5
3242,62433,SOKLIN LIQUID DET KOREAN CAM PCH 525ML,09:00-11:00,PCS,0.33,0.33,0.33
3244,62433,SOKLIN LIQUID DET KOREAN CAM PCH 525ML,13:00-15:00,PCS,0.17,0.5,0.31
3246,62433,SOKLIN LIQUID DET KOREAN CAM PCH 525ML,17:00-19:00,PCS,0.17,0.17,0.17
3252,62504,FRESLY AIR CARE MOUNTAIN BREEZE 400ML,19:00-21:00,PCS,0.33,0.33,0.33
3251,62504,FRESLY AIR CARE MOUNTAIN BREEZE 400ML,17:00-19:00,PCS,0.08,0.33,0.23
3250,62504,FRESLY AIR CARE MOUNTAIN BREEZE 400ML,15:00-17:00,PCS,0.08,0.33,0.17
3248,62504,FRESLY AIR CARE MOUNTAIN BREEZE 400ML,09:00-11:00,PCS,0.17,0.17,0.17
3249,62504,FRESLY AIR CARE MOUNTAIN BREEZE 400ML,13:00-15:00,PCS,0.08,0.17,0.12
3247,62504,FRESLY AIR CARE MOUNTAIN BREEZE 400ML,07:00-09:00,PCS,0.08,0.08,0.08
3256,62505,FRESLY AIR CARE ZEN PARADISE 400ML,19:00-21:00,PCS,0.33,0.33,0.33
3253,62505,FRESLY AIR CARE ZEN PARADISE 400ML,13:00-15:00,PCS,0.17,0.33,0.28
3255,62505,FRESLY AIR CARE ZEN PARADISE 400ML,17:00-19:00,PCS,0.17,0.33,0.25
3254,62505,FRESLY AIR CARE ZEN PARADISE 400ML,15:00-17:00,PCS,0.08,0.25,0.21
3260,62510,FN MAN 2IN1 PERFUME SPRAY MERAH 115ML,15:00-17:00,PCS,0.04,0.38,0.12
3259,62510,FN MAN 2IN1 PERFUME SPRAY MERAH 115ML,13:00-15:00,PCS,0.04,0.21,0.11
3258,62510,FN MAN 2IN1 PERFUME SPRAY MERAH 115ML,11:00-13:00,PCS,0.08,0.17,0.11
3257,62510,FN MAN 2IN1 PERFUME SPRAY MERAH 115ML,09:00-11:00,PCS,0.04,0.12,0.07
3261,62510,FN MAN 2IN1 PERFUME SPRAY MERAH 115ML,17:00-19:00,PCS,0.04,0.08,0.06
3264,62511,FN MAN 2IN1 PERFUME SPRAY BIRU 115ML,13:00-15:00,PCS,0.04,0.5,0.14
3265,62511,FN MAN 2IN1 PERFUME SPRAY BIRU 115ML,15:00-17:00,PCS,0.04,0.38,0.14
3263,62511,FN MAN 2IN1 PERFUME SPRAY BIRU 115ML,11:00-13:00,PCS,0.08,0.17,0.11
3267,62511,FN MAN 2IN1 PERFUME SPRAY BIRU 115ML,19:00-21:00,PCS,0.08,0.08,0.08
3262,62511,FN MAN 2IN1 PERFUME SPRAY BIRU 115ML,09:00-11:00,PCS,0.04,0.12,0.08
3266,62511,FN MAN 2IN1 PERFUME SPRAY BIRU 115ML,17:00-19:00,PCS,0.04,0.08,0.06
3271,62512,FN MAN 2IN1 PERFUME SPRAY KUNING 115ML,15:00-17:00,PCS,0.08,0.38,0.14
3270,62512,FN MAN 2IN1 PERFUME SPRAY KUNING 115ML,13:00-15:00,PCS,0.04,0.25,0.11
3269,62512,FN MAN 2IN1 PERFUME SPRAY KUNING 115ML,11:00-13:00,PCS,0.04,0.17,0.1
3272,62512,FN MAN 2IN1 PERFUME SPRAY KUNING 115ML,17:00-19:00,PCS,0.08,0.08,0.08
3268,62512,FN MAN 2IN1 PERFUME SPRAY KUNING 115ML,09:00-11:00,PCS,0.04,0.12,0.08
3274,62598,NUVO FAMILY BODY WASH MERAH PCH 85ML,15:00-17:00,PCS,0.06,0.31,0.16
3273,62598,NUVO FAMILY BODY WASH MERAH PCH 85ML,13:00-15:00,PCS,0.06,0.21,0.13
3275,62598,NUVO FAMILY BODY WASH MERAH PCH 85ML,17:00-19:00,PCS,0.06,0.12,0.08
3278,62599,NUVO FAMILY BODY WASH BIRU PCH 85ML,15:00-17:00,PCS,0.06,0.31,0.19
3276,62599,NUVO FAMILY BODY WASH BIRU PCH 85ML,09:00-11:00,PCS,0.17,0.17,0.17
3277,62599,NUVO FAMILY BODY WASH BIRU PCH 85ML,13:00-15:00,PCS,0.02,0.12,0.07
3279,62599,NUVO FAMILY BODY WASH BIRU PCH 85ML,17:00-19:00,PCS,0.06,0.06,0.06
3283,62617,SUPERSOL CARBOL FLORAL MINT SCT 19ML,13:00-15:00,PCS,0.17,1,0.51
3285,62617,SUPERSOL CARBOL FLORAL MINT SCT 19ML,17:00-19:00,PCS,0.25,0.67,0.42
3282,62617,SUPERSOL CARBOL FLORAL MINT SCT 19ML,11:00-13:00,PCS,0.17,0.67,0.4
3286,62617,SUPERSOL CARBOL FLORAL MINT SCT 19ML,19:00-21:00,PCS,0.08,0.67,0.36
3281,62617,SUPERSOL CARBOL FLORAL MINT SCT 19ML,09:00-11:00,PCS,0.08,0.5,0.31
3284,62617,SUPERSOL CARBOL FLORAL MINT SCT 19ML,15:00-17:00,PCS,0.08,0.67,0.22
3280,62617,SUPERSOL CARBOL FLORAL MINT SCT 19ML,07:00-09:00,PCS,0.17,0.25,0.21
3289,62620,SUPERSOL CARBOL FLORAL MINT PCH 430ML,13:00-15:00,PCS,0.17,0.58,0.38
3290,62620,SUPERSOL CARBOL FLORAL MINT PCH 430ML,15:00-17:00,PCS,0.17,0.67,0.36
3288,62620,SUPERSOL CARBOL FLORAL MINT PCH 430ML,09:00-11:00,PCS,0.25,0.5,0.33
3291,62620,SUPERSOL CARBOL FLORAL MINT PCH 430ML,17:00-19:00,PCS,0.17,0.33,0.23
3287,62620,SUPERSOL CARBOL FLORAL MINT PCH 430ML,07:00-09:00,PCS,0.17,0.17,0.17
3294,62642,SOKLIN LIQUID DET SAKURA PCH 525ML,15:00-17:00,PCS,0.5,0.5,0.5
3293,62642,SOKLIN LIQUID DET SAKURA PCH 525ML,13:00-15:00,PCS,0.17,0.83,0.38
3295,62642,SOKLIN LIQUID DET SAKURA PCH 525ML,17:00-19:00,PCS,0.17,0.5,0.33
3292,62642,SOKLIN LIQUID DET SAKURA PCH 525ML,09:00-11:00,PCS,0.33,0.33,0.33
3300,62654,SO SOFT LIQDET ROSE & WATLILY PCH 360ML,17:00-19:00,PCS,0.25,0.58,0.33
3296,62654,SO SOFT LIQDET ROSE & WATLILY PCH 360ML,07:00-09:00,PCS,0.25,0.25,0.25
3297,62654,SO SOFT LIQDET ROSE & WATLILY PCH 360ML,09:00-11:00,PCS,0.25,0.25,0.25
3301,62654,SO SOFT LIQDET ROSE & WATLILY PCH 360ML,19:00-21:00,PCS,0.17,0.25,0.21
3299,62654,SO SOFT LIQDET ROSE & WATLILY PCH 360ML,15:00-17:00,PCS,0.08,0.42,0.18
3298,62654,SO SOFT LIQDET ROSE & WATLILY PCH 360ML,13:00-15:00,PCS,0.08,0.17,0.15
3306,62655,SO SOFT LIQDET SAKURA BLOSSOM PCH 360ML,17:00-19:00,PCS,0.25,0.5,0.33
3302,62655,SO SOFT LIQDET SAKURA BLOSSOM PCH 360ML,07:00-09:00,PCS,0.25,0.25,0.25
3303,62655,SO SOFT LIQDET SAKURA BLOSSOM PCH 360ML,09:00-11:00,PCS,0.25,0.25,0.25
3305,62655,SO SOFT LIQDET SAKURA BLOSSOM PCH 360ML,15:00-17:00,PCS,0.08,0.42,0.22
3307,62655,SO SOFT LIQDET SAKURA BLOSSOM PCH 360ML,19:00-21:00,PCS,0.17,0.25,0.21
3304,62655,SO SOFT LIQDET SAKURA BLOSSOM PCH 360ML,13:00-15:00,PCS,0.08,0.25,0.19
3312,62656,SO SOFT LIQDET FREESIA & PEAR PCH 360ML,17:00-19:00,PCS,0.25,0.5,0.38
3308,62656,SO SOFT LIQDET FREESIA & PEAR PCH 360ML,07:00-09:00,PCS,0.25,0.25,0.25
3309,62656,SO SOFT LIQDET FREESIA & PEAR PCH 360ML,09:00-11:00,PCS,0.25,0.25,0.25
3313,62656,SO SOFT LIQDET FREESIA & PEAR PCH 360ML,19:00-21:00,PCS,0.17,0.17,0.17
3310,62656,SO SOFT LIQDET FREESIA & PEAR PCH 360ML,13:00-15:00,PCS,0.17,0.17,0.17
3311,62656,SO SOFT LIQDET FREESIA & PEAR PCH 360ML,15:00-17:00,PCS,0.08,0.17,0.11
3318,62675,WIZZ STAIN REMOVER DBLSCT 28ML,15:00-17:00,PCS,0.08,1.33,0.57
3317,62675,WIZZ STAIN REMOVER DBLSCT 28ML,13:00-15:00,PCS,0.08,2,0.54
3319,62675,WIZZ STAIN REMOVER DBLSCT 28ML,17:00-19:00,PCS,0.08,1,0.4
3315,62675,WIZZ STAIN REMOVER DBLSCT 28ML,09:00-11:00,PCS,0.17,0.58,0.32
3316,62675,WIZZ STAIN REMOVER DBLSCT 28ML,11:00-13:00,PCS,0.08,0.58,0.31
3314,62675,WIZZ STAIN REMOVER DBLSCT 28ML,07:00-09:00,PCS,0.08,0.5,0.25
3320,62675,WIZZ STAIN REMOVER DBLSCT 28ML,19:00-21:00,PCS,0.17,0.17,0.17
3322,62676,WIZZ STAIN REMOVER PCH 425ML,13:00-15:00,PCS,0.25,0.5,0.38
3323,62676,WIZZ STAIN REMOVER PCH 425ML,15:00-17:00,PCS,0.25,0.33,0.28
3324,62676,WIZZ STAIN REMOVER PCH 425ML,17:00-19:00,PCS,0.25,0.25,0.25
3321,62676,WIZZ STAIN REMOVER PCH 425ML,09:00-11:00,PCS,0.08,0.08,0.08
3325,62677,WIZZ STAIN REMOVER PCH 750ML,19:00-21:00,PCS,0.08,0.08,0.08
3327,62683,BOOM CINTA POWDER DET ROSE BAG 225GR,09:00-11:00,PCS,0.5,0.5,0.5
3329,62683,BOOM CINTA POWDER DET ROSE BAG 225GR,13:00-15:00,PCS,0.06,0.83,0.41
3331,62683,BOOM CINTA POWDER DET ROSE BAG 225GR,17:00-19:00,PCS,0.08,0.67,0.28
3326,62683,BOOM CINTA POWDER DET ROSE BAG 225GR,07:00-09:00,PCS,0.17,0.33,0.26
3330,62683,BOOM CINTA POWDER DET ROSE BAG 225GR,15:00-17:00,PCS,0.08,0.67,0.22
3328,62683,BOOM CINTA POWDER DET ROSE BAG 225GR,11:00-13:00,PCS,0.17,0.17,0.17
3335,62684,SEDAAP MIE KUAH AYAM JERIT 77GR,13:00-15:00,PCS,0.12,1.78,0.96
3336,62684,SEDAAP MIE KUAH AYAM JERIT 77GR,15:00-17:00,PCS,0.18,1.75,0.78
3337,62684,SEDAAP MIE KUAH AYAM JERIT 77GR,17:00-19:00,PCS,0.02,2.42,0.66
3332,62684,SEDAAP MIE KUAH AYAM JERIT 77GR,07:00-09:00,PCS,0.02,0.88,0.31
3334,62684,SEDAAP MIE KUAH AYAM JERIT 77GR,11:00-13:00,PCS,0.08,0.5,0.31
3333,62684,SEDAAP MIE KUAH AYAM JERIT 77GR,09:00-11:00,PCS,0.02,1,0.24
3338,62684,SEDAAP MIE KUAH AYAM JERIT 77GR,19:00-21:00,PCS,0.05,0.45,0.2
3343,62704,PROTEX NATURALS DAUN SIRIH DAY SACHET,15:00-17:00,PCS,0.12,1.21,0.42
3342,62704,PROTEX NATURALS DAUN SIRIH DAY SACHET,13:00-15:00,PCS,0.04,0.79,0.36
3340,62704,PROTEX NATURALS DAUN SIRIH DAY SACHET,09:00-11:00,PCS,0.04,0.71,0.3
3341,62704,PROTEX NATURALS DAUN SIRIH DAY SACHET,11:00-13:00,PCS,0.08,0.5,0.3
3339,62704,PROTEX NATURALS DAUN SIRIH DAY SACHET,07:00-09:00,PCS,0.08,0.5,0.29
3344,62704,PROTEX NATURALS DAUN SIRIH DAY SACHET,17:00-19:00,PCS,0.08,0.88,0.25
3345,62704,PROTEX NATURALS DAUN SIRIH DAY SACHET,19:00-21:00,PCS,0.21,0.21,0.21
3347,62705,PROTEX NATURALS DAUN SIRIH DAY BAG 10,09:00-11:00,PCS,0.12,0.71,0.41
3351,62705,PROTEX NATURALS DAUN SIRIH DAY BAG 10,17:00-19:00,PCS,0.12,0.75,0.39
3350,62705,PROTEX NATURALS DAUN SIRIH DAY BAG 10,15:00-17:00,PCS,0.12,0.75,0.33
3349,62705,PROTEX NATURALS DAUN SIRIH DAY BAG 10,13:00-15:00,PCS,0.08,0.96,0.32
3348,62705,PROTEX NATURALS DAUN SIRIH DAY BAG 10,11:00-13:00,PCS,0.12,0.17,0.15
3346,62705,PROTEX NATURALS DAUN SIRIH DAY BAG 10,07:00-09:00,PCS,0.12,0.12,0.12
3352,62705,PROTEX NATURALS DAUN SIRIH DAY BAG 10,19:00-21:00,PCS,0.12,0.12,0.12
3354,62706,PROTEX NATURALS DAUN SIRIH DAY BAG 22,13:00-15:00,PCS,0.08,1,0.56
3355,62706,PROTEX NATURALS DAUN SIRIH DAY BAG 22,15:00-17:00,PCS,0.17,0.5,0.38
3353,62706,PROTEX NATURALS DAUN SIRIH DAY BAG 22,07:00-09:00,PCS,0.25,0.42,0.33
3356,62706,PROTEX NATURALS DAUN SIRIH DAY BAG 22,17:00-19:00,PCS,0.25,0.25,0.25
3357,62706,PROTEX NATURALS DAUN SIRIH DAY BAG 22,19:00-21:00,PCS,0.25,0.25,0.25
3363,62716,FN SPRAY EDT SONG OF SPRING BTL 100ML,19:00-21:00,PCS,0.5,0.5,0.5
3358,62716,FN SPRAY EDT SONG OF SPRING BTL 100ML,07:00-09:00,PCS,0.25,0.33,0.29
3361,62716,FN SPRAY EDT SONG OF SPRING BTL 100ML,15:00-17:00,PCS,0.08,0.5,0.28
3359,62716,FN SPRAY EDT SONG OF SPRING BTL 100ML,09:00-11:00,PCS,0.08,0.5,0.25
3360,62716,FN SPRAY EDT SONG OF SPRING BTL 100ML,13:00-15:00,PCS,0.08,0.67,0.24
3362,62716,FN SPRAY EDT SONG OF SPRING BTL 100ML,17:00-19:00,PCS,0.08,0.42,0.21
3369,62717,FN SPRAY EDT OCEAN SECRETS BTL 100ML,19:00-21:00,PCS,0.5,0.5,0.5
3364,62717,FN SPRAY EDT OCEAN SECRETS BTL 100ML,07:00-09:00,PCS,0.25,0.33,0.29
3366,62717,FN SPRAY EDT OCEAN SECRETS BTL 100ML,13:00-15:00,PCS,0.08,0.67,0.25
3367,62717,FN SPRAY EDT OCEAN SECRETS BTL 100ML,15:00-17:00,PCS,0.08,0.5,0.24
3365,62717,FN SPRAY EDT OCEAN SECRETS BTL 100ML,09:00-11:00,PCS,0.08,0.5,0.23
3368,62717,FN SPRAY EDT OCEAN SECRETS BTL 100ML,17:00-19:00,PCS,0.08,0.33,0.22
3371,62718,FN SPRAY EDT FAIRY FEATHERS BTL 100ML,09:00-11:00,PCS,0.25,0.5,0.42
3370,62718,FN SPRAY EDT FAIRY FEATHERS BTL 100ML,07:00-09:00,PCS,0.33,0.33,0.33
3373,62718,FN SPRAY EDT FAIRY FEATHERS BTL 100ML,15:00-17:00,PCS,0.08,0.67,0.27
3374,62718,FN SPRAY EDT FAIRY FEATHERS BTL 100ML,17:00-19:00,PCS,0.08,0.33,0.22
3372,62718,FN SPRAY EDT FAIRY FEATHERS BTL 100ML,13:00-15:00,PCS,0.08,0.42,0.19
3376,62739,EKONOMI PENCUCI PIRING NANAS PCH 122ML,11:00-13:00,PCS,0.5,0.5,0.5
3378,62739,EKONOMI PENCUCI PIRING NANAS PCH 122ML,15:00-17:00,PCS,0.5,0.5,0.5
3375,62739,EKONOMI PENCUCI PIRING NANAS PCH 122ML,07:00-09:00,PCS,0.38,0.5,0.44
3377,62739,EKONOMI PENCUCI PIRING NANAS PCH 122ML,13:00-15:00,PCS,0.04,0.75,0.43
3382,62740,EKONOMI PENCUCI PIRING NANAS PCH 650ML,13:00-15:00,PCS,0.17,1.08,0.49
3380,62740,EKONOMI PENCUCI PIRING NANAS PCH 650ML,09:00-11:00,PCS,0.33,0.67,0.48
3379,62740,EKONOMI PENCUCI PIRING NANAS PCH 650ML,07:00-09:00,PCS,0.08,0.67,0.38
3383,62740,EKONOMI PENCUCI PIRING NANAS PCH 650ML,15:00-17:00,PCS,0.08,0.83,0.36
3384,62740,EKONOMI PENCUCI PIRING NANAS PCH 650ML,17:00-19:00,PCS,0.08,0.5,0.25
3385,62740,EKONOMI PENCUCI PIRING NANAS PCH 650ML,19:00-21:00,PCS,0.17,0.17,0.17
3381,62740,EKONOMI PENCUCI PIRING NANAS PCH 650ML,11:00-13:00,PCS,0.17,0.17,0.17
3389,62746,NUVO FAMILY BODY WASH KUNING PCH 800ML,15:00-17:00,PCS,0.17,0.92,0.46
3388,62746,NUVO FAMILY BODY WASH KUNING PCH 800ML,13:00-15:00,PCS,0.08,0.5,0.25
3386,62746,NUVO FAMILY BODY WASH KUNING PCH 800ML,09:00-11:00,PCS,0.08,0.17,0.12
3390,62746,NUVO FAMILY BODY WASH KUNING PCH 800ML,17:00-19:00,PCS,0.08,0.08,0.08
3387,62746,NUVO FAMILY BODY WASH KUNING PCH 800ML,11:00-13:00,PCS,0.08,0.08,0.08
3391,62747,SOKLIN POWDER DET SOFT MAG BER BAG 455GR,09:00-11:00,PCS,0.5,0.5,0.5
3393,62747,SOKLIN POWDER DET SOFT MAG BER BAG 455GR,15:00-17:00,PCS,0.25,0.5,0.42
3392,62747,SOKLIN POWDER DET SOFT MAG BER BAG 455GR,13:00-15:00,PCS,0.17,0.17,0.17
3394,62747,SOKLIN POWDER DET SOFT MAG BER BAG 455GR,17:00-19:00,PCS,0.08,0.17,0.11
3397,62750,BOOM CINTA LIQDET LAVENDER PCH 510ML,15:00-17:00,PCS,0.5,0.5,0.5
3398,62750,BOOM CINTA LIQDET LAVENDER PCH 510ML,17:00-19:00,PCS,0.5,0.5,0.5
3396,62750,BOOM CINTA LIQDET LAVENDER PCH 510ML,11:00-13:00,PCS,0.33,0.33,0.33
3395,62750,BOOM CINTA LIQDET LAVENDER PCH 510ML,09:00-11:00,PCS,0.33,0.33,0.33
3401,62751,BOOM CINTA LIQDET ROSE PCH 510ML,15:00-17:00,PCS,0.5,0.5,0.5
3400,62751,BOOM CINTA LIQDET ROSE PCH 510ML,09:00-11:00,PCS,0.33,0.33,0.33
3399,62751,BOOM CINTA LIQDET ROSE PCH 510ML,07:00-09:00,PCS,0.17,0.17,0.17
3403,62752,BOOM CINTA POWDER DET LAVENDER BAG 770GR,09:00-11:00,PCS,0.17,0.17,0.17
3402,62752,BOOM CINTA POWDER DET LAVENDER BAG 770GR,07:00-09:00,PCS,0.17,0.17,0.17
3404,62752,BOOM CINTA POWDER DET LAVENDER BAG 770GR,17:00-19:00,PCS,0.17,0.17,0.17
3405,62753,BOOM CINTA POWDER DET ROSE BAG 770GR,07:00-09:00,PCS,0.17,0.17,0.17
3406,62765,SO FRESH AROMATHERAPY EUCALYPTUS 10 ML,07:00-09:00,PAC,,,
3407,62765,SO FRESH AROMATHERAPY EUCALYPTUS 10 ML,09:00-11:00,PAC,,,
3408,62765,SO FRESH AROMATHERAPY EUCALYPTUS 10 ML,11:00-13:00,PAC,,,
3409,62765,SO FRESH AROMATHERAPY EUCALYPTUS 10 ML,13:00-15:00,PAC,,,
3410,62765,SO FRESH AROMATHERAPY EUCALYPTUS 10 ML,15:00-17:00,PAC,,,
3411,62765,SO FRESH AROMATHERAPY EUCALYPTUS 10 ML,17:00-19:00,PAC,,,
3412,62765,SO FRESH AROMATHERAPY EUCALYPTUS 10 ML,19:00-21:00,PAC,,,
3413,62766,SO FRESH AROMATHERAPY HOT 10ML,07:00-09:00,PAC,,,
3414,62766,SO FRESH AROMATHERAPY HOT 10ML,09:00-11:00,PAC,,,
3415,62766,SO FRESH AROMATHERAPY HOT 10ML,11:00-13:00,PAC,,,
3416,62766,SO FRESH AROMATHERAPY HOT 10ML,13:00-15:00,PAC,,,
3417,62766,SO FRESH AROMATHERAPY HOT 10ML,15:00-17:00,PAC,,,
3418,62766,SO FRESH AROMATHERAPY HOT 10ML,17:00-19:00,PAC,,,
3419,62766,SO FRESH AROMATHERAPY HOT 10ML,19:00-21:00,PAC,,,
3420,62770,SOKLIN PEWANGI COTTON FANTASY PCH 780ML,15:00-17:00,PCS,0.25,0.25,0.25
3421,62771,SOKLIN PEWANGI COTTON FANTASY PCH 1700ML,07:00-09:00,PCS,0.17,0.17,0.17
3422,62771,SOKLIN PEWANGI COTTON FANTASY PCH 1700ML,09:00-11:00,PCS,0.17,0.17,0.17
3425,62776,SOKLIN LIQUID DET LILAC BTL 700ML,17:00-19:00,PCS,0.5,0.5,0.5
3423,62776,SOKLIN LIQUID DET LILAC BTL 700ML,13:00-15:00,PCS,0.33,0.33,0.33
3424,62776,SOKLIN LIQUID DET LILAC BTL 700ML,15:00-17:00,PCS,0.17,0.17,0.17
3427,62777,SOKLIN LIQUID DET ROSE BTL 700ML,11:00-13:00,PCS,0.5,0.5,0.5
3428,62777,SOKLIN LIQUID DET ROSE BTL 700ML,15:00-17:00,PCS,0.17,0.33,0.25
3426,62777,SOKLIN LIQUID DET ROSE BTL 700ML,09:00-11:00,PCS,0.17,0.17,0.17
3429,62778,CREAMDET BOOM CINTA JN & LEMON 145G,13:00-15:00,PCS,0.2,0.4,0.3
3430,62778,CREAMDET BOOM CINTA JN & LEMON 145G,15:00-17:00,PCS,0.03,0.4,0.22
3431,62781,SOKLIN LANTAI CP CITRUS GARDEN PCH 1.45L,17:00-19:00,PCS,0.17,0.17,0.17
3432,62787,BOOM CINTA LIQDET LAVENDER PCH 1600ML,09:00-11:00,PCS,0.5,0.5,0.5
3433,62787,BOOM CINTA LIQDET LAVENDER PCH 1600ML,13:00-15:00,PCS,0.33,0.33,0.33
3435,62809,SO SOFT LIQDET SWEET PEONY BTL 700ML,09:00-11:00,PCS,0.5,0.5,0.5
3434,62809,SO SOFT LIQDET SWEET PEONY BTL 700ML,07:00-09:00,PCS,0.17,0.5,0.33
3436,62809,SO SOFT LIQDET SWEET PEONY BTL 700ML,13:00-15:00,PCS,0.17,0.5,0.29
3438,62809,SO SOFT LIQDET SWEET PEONY BTL 700ML,17:00-19:00,PCS,0.17,0.33,0.22
3437,62809,SO SOFT LIQDET SWEET PEONY BTL 700ML,15:00-17:00,PCS,0.17,0.17,0.17
3441,62849,BOOM CINTA LIQDET LAVENDER SCT 20ML,13:00-15:00,PCS,0.17,1.33,0.69
3443,62849,BOOM CINTA LIQDET LAVENDER SCT 20ML,17:00-19:00,PCS,0.25,1,0.64
3442,62849,BOOM CINTA LIQDET LAVENDER SCT 20ML,15:00-17:00,PCS,0.08,1.5,0.62
3439,62849,BOOM CINTA LIQDET LAVENDER SCT 20ML,07:00-09:00,PCS,0.25,0.58,0.42
3440,62849,BOOM CINTA LIQDET LAVENDER SCT 20ML,09:00-11:00,PCS,0.25,0.33,0.29
3444,62864,SOKLIN LIQUID DET LILAC PCH 1600ML,17:00-19:00,PCS,0.17,0.17,0.17
3445,62866,SOKLIN LIQUID DET ROSE PCH 1600ML,15:00-17:00,PCS,0.5,0.5,0.5
3446,62875,NUVO FAMILY BODY WASH MERAH PCH 200ML,07:00-09:00,,,,
3447,62875,NUVO FAMILY BODY WASH MERAH PCH 200ML,09:00-11:00,,,,
3448,62875,NUVO FAMILY BODY WASH MERAH PCH 200ML,11:00-13:00,,,,
3449,62875,NUVO FAMILY BODY WASH MERAH PCH 200ML,13:00-15:00,,,,
3450,62875,NUVO FAMILY BODY WASH MERAH PCH 200ML,15:00-17:00,,,,
3451,62875,NUVO FAMILY BODY WASH MERAH PCH 200ML,17:00-19:00,,,,
3452,62875,NUVO FAMILY BODY WASH MERAH PCH 200ML,19:00-21:00,,,,
3453,62876,NUVO FAMILY BODY WASH BIRU PCH 200ML,07:00-09:00,,,,
3454,62876,NUVO FAMILY BODY WASH BIRU PCH 200ML,09:00-11:00,,,,
3455,62876,NUVO FAMILY BODY WASH BIRU PCH 200ML,11:00-13:00,,,,
3456,62876,NUVO FAMILY BODY WASH BIRU PCH 200ML,13:00-15:00,,,,
3457,62876,NUVO FAMILY BODY WASH BIRU PCH 200ML,15:00-17:00,,,,
3458,62876,NUVO FAMILY BODY WASH BIRU PCH 200ML,17:00-19:00,,,,
3459,62876,NUVO FAMILY BODY WASH BIRU PCH 200ML,19:00-21:00,,,,
3463,62894,SUPERSOL CARBOL FLORAL MINT PCH 750ML,15:00-17:00,PCS,0.5,0.5,0.5
3462,62894,SUPERSOL CARBOL FLORAL MINT PCH 750ML,13:00-15:00,PCS,0.25,0.67,0.46
3464,62894,SUPERSOL CARBOL FLORAL MINT PCH 750ML,17:00-19:00,PCS,0.25,0.5,0.33
3461,62894,SUPERSOL CARBOL FLORAL MINT PCH 750ML,09:00-11:00,PCS,0.08,0.08,0.08
3460,62894,SUPERSOL CARBOL FLORAL MINT PCH 750ML,07:00-09:00,PCS,0.08,0.08,0.08
3467,62904,FRESLY AIR CARE M.REF 225ML HOME SWEET,15:00-17:00,PCS,0.08,0.5,0.25
